,Age,Gender,Location,Phone Brand,OS,Scr_time(h/d),data_usage(gb/mo),calls_dur(min/d),installed_apps,soical_media(h/d),E-commerce(INR/m),streaming(hrs/d),gaming(hrs/d),recharge(INR),Primary_Use
7489,48,Male,Ahmedabad,Realme,Android,8.8,19.4,269.3,83,1.4,824,5.9,2.6,739,Work
7490,23,Other,Hyderabad,Apple,iOS,10.8,42.4,203.3,71,4.3,9151,2.9,4.5,1021,Social Media
7491,24,Male,Ahmedabad,Samsung,Android,9.4,8.4,260.2,169,2.6,3240,5.5,1.5,1454,Entertainment
7492,44,Male,Jaipur,Samsung,Android,7.1,43.8,246.7,145,4.5,1747,1.6,2.7,108,Gaming
7493,21,Other,Lucknow,Xiaomi,Android,9.6,39.7,260.3,48,2.4,3024,3.5,3.5,204,Education
7494,27,Male,Delhi,Oppo,Android,8.4,24.8,196.9,34,1.7,6520,5.4,4.1,474,Social Media
7495,20,Female,Lucknow,Realme,Android,8.6,15.5,130.7,152,1.2,5195,7.3,0.6,129,Education
7496,25,Female,Ahmedabad,Vivo,Android,11.2,25.7,139.7,135,3.6,2619,2.4,2.3,964,Social Media
7497,58,Other,Ahmedabad,OnePlus,Android,5.0,8.7,183.2,176,2.7,1000,3.2,0.2,1969,Gaming
7498,19,Other,Ahmedabad,Oppo,Android,3.2,35.2,94.9,17,1.1,6569,4.8,0.5,957,Gaming
7499,31,Male,Kolkata,Vivo,Android,8.8,49.2,76.5,180,4.1,4284,2.6,1.1,1901,Gaming
7500,52,Male,Bangalore,Google Pixel,Android,3.4,27.5,174.2,47,0.8,2326,4.0,1.0,181,Entertainment
7501,23,Other,Pune,Apple,iOS,9.6,1.4,113.1,81,3.2,3745,7.3,2.5,1538,Education
7502,47,Male,Bangalore,Apple,iOS,8.5,23.6,18.5,130,4.3,7324,2.5,1.4,366,Entertainment
7503,41,Other,Chennai,Nokia,Android,10.9,49.5,211.6,162,3.2,7120,7.1,1.9,1513,Gaming
7504,31,Female,Chennai,Xiaomi,Android,8.5,42.8,248.9,157,4.5,7094,2.5,2.4,1977,Social Media
7505,26,Other,Mumbai,Google Pixel,Android,8.4,42.9,197.4,122,2.5,2881,3.0,3.5,1307,Gaming
7506,30,Other,Mumbai,Apple,iOS,2.7,4.2,184.4,115,3.3,8718,1.7,2.4,1124,Education
7507,27,Male,Pune,Samsung,Android,1.4,31.3,86.8,175,5.0,2764,4.1,0.8,1125,Work
7508,18,Other,Chennai,Apple,iOS,7.8,26.4,176.5,12,3.6,9354,3.2,3.2,1513,Education
7509,33,Male,Kolkata,Vivo,Android,1.7,33.0,129.8,170,1.1,9227,4.5,4.4,1275,Education
7510,15,Male,Hyderabad,Nokia,Android,6.1,33.1,183.1,181,4.8,2253,7.6,0.4,261,Entertainment
7511,27,Other,Pune,Realme,Android,9.4,41.8,210.9,116,2.1,9821,4.9,3.4,368,Social Media
7512,46,Female,Kolkata,Vivo,Android,5.2,30.1,176.7,46,5.6,1187,0.9,0.3,1984,Entertainment
7513,28,Male,Hyderabad,Samsung,Android,2.6,34.9,275.8,79,2.9,6496,6.5,2.4,1792,Social Media
7514,34,Male,Ahmedabad,Realme,Android,2.6,22.8,161.6,145,4.7,8626,3.7,4.3,1119,Social Media
7515,55,Male,Jaipur,Apple,iOS,11.1,39.5,200.5,100,2.3,5509,2.3,3.3,1354,Gaming
7516,27,Female,Chennai,Oppo,Android,2.2,18.0,108.2,134,2.0,6248,7.6,1.6,1622,Entertainment
7517,29,Female,Pune,Xiaomi,Android,5.5,49.8,292.7,153,5.5,6303,4.1,0.2,741,Gaming
7518,23,Other,Lucknow,Google Pixel,Android,7.5,25.8,201.4,169,3.0,6634,2.4,3.4,1026,Education
7519,41,Female,Chennai,Xiaomi,Android,6.4,19.9,294.8,109,1.5,2979,5.4,3.5,374,Entertainment
7520,47,Other,Kolkata,Motorola,Android,6.2,22.9,197.4,73,1.3,6706,1.2,2.6,841,Education
7521,30,Other,Bangalore,OnePlus,Android,5.8,11.5,98.8,65,0.9,2354,4.2,4.5,474,Entertainment
7522,39,Male,Bangalore,Realme,Android,10.2,29.0,49.9,10,1.6,4116,3.7,4.5,869,Gaming
7523,47,Other,Jaipur,Oppo,Android,9.8,2.7,83.6,92,4.6,9217,1.3,3.0,1849,Entertainment
7524,54,Female,Jaipur,Vivo,Android,11.9,18.4,277.8,126,1.7,4494,7.9,2.8,614,Education
7525,22,Female,Hyderabad,Nokia,Android,3.0,22.3,82.9,36,3.7,9713,1.2,0.1,157,Education
7526,60,Female,Lucknow,Nokia,Android,10.0,34.6,156.7,83,1.6,9819,7.1,2.2,371,Education
7527,26,Other,Bangalore,Apple,iOS,2.7,45.9,39.6,108,4.2,3132,6.6,1.6,1278,Entertainment
7528,18,Male,Chennai,OnePlus,Android,7.2,3.5,137.6,111,2.4,4208,0.6,2.9,1762,Gaming
7529,25,Female,Mumbai,Vivo,Android,4.6,25.4,13.2,79,2.1,5013,6.5,2.7,563,Education
7530,17,Male,Kolkata,OnePlus,Android,7.2,48.8,85.3,93,4.9,6491,3.4,2.8,948,Work
7531,31,Male,Bangalore,Oppo,Android,11.8,43.6,145.7,44,4.2,9890,2.9,0.7,343,Gaming
7532,33,Male,Hyderabad,Vivo,Android,6.7,44.7,246.3,191,2.9,2624,1.5,3.6,425,Social Media
7533,23,Other,Pune,Nokia,Android,11.5,14.7,210.5,75,4.8,9513,4.1,0.2,1896,Gaming
7534,37,Other,Ahmedabad,Samsung,Android,3.4,22.4,94.0,96,1.0,4196,7.2,2.0,600,Work
7535,16,Female,Mumbai,Xiaomi,Android,4.6,46.2,239.1,114,2.6,5552,6.8,1.4,485,Social Media
7536,17,Other,Bangalore,Oppo,Android,1.9,50.0,79.7,124,4.9,645,3.8,4.1,140,Education
7537,26,Female,Jaipur,Apple,iOS,2.8,14.2,24.0,148,2.5,7035,5.2,1.8,513,Social Media
7538,50,Other,Pune,Samsung,Android,5.9,15.8,73.1,135,3.6,547,1.2,3.2,1779,Gaming
7539,45,Female,Lucknow,Google Pixel,Android,4.6,7.6,13.7,35,4.0,9581,7.9,0.3,1816,Education
7540,54,Male,Lucknow,Oppo,Android,8.6,10.0,94.6,189,3.5,5035,3.5,2.1,1259,Work
7541,27,Male,Mumbai,OnePlus,Android,6.1,16.8,215.3,110,2.4,641,2.5,4.9,1532,Entertainment
7542,28,Male,Jaipur,Motorola,Android,7.0,5.0,270.3,138,1.6,9065,2.6,4.0,407,Gaming
7543,20,Male,Chennai,Xiaomi,Android,9.7,15.7,112.6,111,2.8,7953,1.0,3.0,953,Gaming
7544,58,Other,Ahmedabad,Nokia,Android,8.6,38.3,69.1,187,5.5,8585,6.7,2.9,1888,Work
7545,59,Other,Hyderabad,Apple,iOS,5.8,41.5,260.7,10,3.5,2674,5.8,2.5,217,Work
7546,48,Other,Ahmedabad,Vivo,Android,1.1,32.9,171.0,181,2.0,4435,5.3,2.2,1341,Gaming
7547,35,Male,Lucknow,Nokia,Android,6.8,4.9,230.3,97,4.0,9051,1.2,4.0,547,Gaming
7548,59,Female,Delhi,OnePlus,Android,1.4,46.9,14.6,86,4.8,8433,2.6,0.5,358,Social Media
7549,31,Male,Ahmedabad,Motorola,Android,7.0,15.6,67.3,40,6.0,3028,6.0,3.4,277,Entertainment
7550,54,Other,Pune,Apple,iOS,1.8,41.0,45.9,76,1.2,6321,4.2,3.9,157,Social Media
7551,26,Male,Kolkata,Vivo,Android,9.2,5.8,254.1,133,5.3,1205,2.5,1.1,663,Education
7552,56,Male,Mumbai,Vivo,Android,1.1,47.4,131.0,180,0.8,7408,5.0,2.8,1961,Work
7553,38,Female,Lucknow,Realme,Android,10.8,49.3,193.9,69,2.6,1462,3.0,2.2,538,Entertainment
7554,24,Female,Lucknow,Realme,Android,4.4,48.7,149.1,57,4.3,5865,3.4,3.7,1650,Entertainment
7555,39,Female,Jaipur,Google Pixel,Android,9.2,17.3,273.9,84,2.3,361,2.7,2.5,364,Education
7556,24,Other,Pune,Xiaomi,Android,2.2,35.6,24.0,122,0.9,6488,0.9,2.8,214,Education
7557,40,Female,Chennai,OnePlus,Android,8.8,25.5,102.2,52,1.1,5590,6.8,1.8,1914,Social Media
7558,42,Male,Delhi,Apple,iOS,3.9,14.9,228.8,35,3.8,2057,6.4,3.7,465,Entertainment
7559,37,Other,Lucknow,Motorola,Android,7.6,37.3,114.5,17,1.7,8019,5.0,2.2,1303,Education
7560,46,Male,Chennai,Samsung,Android,11.1,5.8,285.9,27,5.9,3995,2.7,1.5,156,Social Media
7561,58,Other,Chennai,Xiaomi,Android,8.8,29.1,39.7,84,5.5,280,1.1,1.3,1615,Work
7562,21,Male,Bangalore,Oppo,Android,3.1,39.6,260.5,77,5.1,9579,2.3,4.9,133,Education
7563,48,Other,Mumbai,Samsung,Android,8.6,13.4,53.6,51,5.7,3659,3.1,1.5,630,Work
7564,37,Female,Pune,Xiaomi,Android,1.8,40.0,297.8,60,3.6,5947,2.0,0.1,433,Work
7565,60,Other,Bangalore,Google Pixel,Android,3.5,29.9,235.9,22,3.8,1464,7.2,3.5,1855,Gaming
7566,58,Other,Hyderabad,Realme,Android,10.2,17.1,191.1,171,2.4,9096,6.9,3.9,1037,Work
7567,31,Female,Chennai,Google Pixel,Android,7.1,2.0,160.6,43,3.6,486,2.3,4.0,1650,Social Media
7568,22,Male,Bangalore,Oppo,Android,4.2,14.3,36.5,105,5.9,6058,1.8,1.4,541,Entertainment
7569,55,Male,Ahmedabad,Realme,Android,4.2,33.2,227.0,72,4.5,2740,4.4,4.3,1050,Education
7570,36,Male,Delhi,Apple,iOS,4.3,4.7,47.3,39,4.3,9153,0.8,4.3,1978,Entertainment
7571,17,Female,Jaipur,OnePlus,Android,9.2,4.5,95.2,180,2.1,376,0.6,1.7,1192,Work
7572,16,Other,Jaipur,Nokia,Android,3.8,14.8,45.4,93,2.0,9113,4.0,4.4,344,Education
7573,30,Other,Hyderabad,Apple,iOS,3.4,22.9,273.1,101,2.4,8992,3.9,0.3,1404,Entertainment
7574,44,Female,Mumbai,Xiaomi,Android,3.2,48.5,59.3,67,0.9,9011,4.3,4.2,1623,Gaming
7575,50,Male,Lucknow,OnePlus,Android,6.8,15.3,210.3,34,1.8,8209,7.2,0.1,804,Education
7576,18,Other,Bangalore,Nokia,Android,11.6,11.3,114.1,87,4.1,698,0.9,3.6,506,Entertainment
7577,55,Male,Hyderabad,Xiaomi,Android,11.8,20.7,291.2,113,0.5,7581,4.4,2.8,973,Work
7578,28,Other,Kolkata,Nokia,Android,8.6,49.9,12.6,59,1.9,4380,5.4,0.6,1553,Work
7579,51,Female,Delhi,Xiaomi,Android,5.4,11.7,119.0,121,5.1,7735,2.9,1.7,1077,Education
7580,58,Other,Hyderabad,Xiaomi,Android,6.1,40.7,283.5,28,5.4,1614,0.6,2.3,1045,Social Media
7581,43,Male,Pune,Realme,Android,10.2,18.2,65.7,132,1.2,449,7.4,0.3,122,Education
7582,35,Other,Hyderabad,Apple,iOS,2.6,23.8,52.9,143,4.0,4256,3.1,1.5,664,Work
7583,51,Other,Lucknow,Oppo,Android,9.8,1.8,20.8,74,4.0,5565,7.6,2.8,1921,Entertainment
7584,47,Male,Mumbai,Google Pixel,Android,2.1,8.5,178.9,103,0.7,8474,0.9,0.8,389,Work
7585,51,Female,Chennai,Apple,iOS,11.4,18.3,77.9,72,4.6,4412,6.7,4.5,308,Social Media
7586,33,Female,Kolkata,Google Pixel,Android,5.6,32.2,266.1,22,6.0,826,1.6,4.2,744,Entertainment
7587,50,Female,Bangalore,OnePlus,Android,11.3,22.8,18.3,29,5.2,4096,5.8,2.8,1181,Social Media
7588,25,Female,Jaipur,Xiaomi,Android,10.4,49.9,226.1,61,3.5,6983,7.5,4.3,1395,Work
7589,21,Female,Hyderabad,Google Pixel,Android,7.1,24.4,111.6,63,5.6,5826,5.1,1.3,620,Entertainment
7590,45,Female,Jaipur,Apple,iOS,7.3,11.7,59.1,49,5.9,4228,4.9,2.4,1375,Work
7591,54,Other,Jaipur,Xiaomi,Android,3.6,12.8,40.0,75,2.0,4632,5.4,3.6,1146,Social Media
7592,34,Female,Kolkata,Oppo,Android,10.0,34.2,286.8,19,5.2,6650,4.4,3.3,1980,Gaming
7593,20,Female,Kolkata,Motorola,Android,8.4,24.9,281.5,144,2.4,638,4.7,0.8,1852,Entertainment
7594,37,Female,Delhi,OnePlus,Android,8.1,44.1,165.8,62,2.3,9373,3.7,0.3,484,Social Media
7595,56,Male,Ahmedabad,Xiaomi,Android,4.8,48.2,194.3,122,1.6,5897,3.1,0.7,377,Work
7596,15,Female,Pune,Google Pixel,Android,4.7,41.1,124.2,117,0.5,2080,3.8,0.9,305,Work
7597,37,Female,Kolkata,Apple,iOS,8.3,4.1,90.5,135,0.9,8468,6.3,3.9,836,Gaming
7598,39,Male,Delhi,Realme,Android,2.0,42.1,202.5,84,0.8,6728,6.0,2.2,1826,Entertainment
7599,26,Female,Ahmedabad,Vivo,Android,9.7,26.6,76.0,31,4.4,2652,5.8,3.0,663,Social Media
7600,44,Female,Kolkata,Realme,Android,2.3,49.4,282.6,32,5.3,242,6.9,0.2,926,Education
7601,48,Female,Delhi,OnePlus,Android,2.2,24.4,247.9,196,0.6,3507,5.1,1.4,1984,Gaming
7602,19,Other,Jaipur,Motorola,Android,7.0,30.7,58.2,12,1.8,2567,7.4,1.1,1657,Entertainment
7603,28,Male,Bangalore,Oppo,Android,1.8,36.0,70.0,126,3.8,6839,1.1,1.1,1317,Gaming
7604,42,Male,Bangalore,Samsung,Android,1.3,9.8,32.7,120,3.0,3795,5.9,5.0,1878,Entertainment
7605,28,Male,Bangalore,Nokia,Android,6.4,40.8,93.2,179,1.9,4625,3.5,0.7,336,Gaming
7606,29,Male,Bangalore,Vivo,Android,3.1,43.5,40.6,53,1.2,6573,1.5,3.3,1801,Social Media
7607,50,Female,Kolkata,Xiaomi,Android,9.2,8.1,164.2,106,0.6,1008,0.6,2.8,1112,Entertainment
7608,26,Female,Kolkata,Nokia,Android,7.5,22.1,211.5,100,1.3,7056,4.3,2.0,1883,Entertainment
7609,38,Female,Bangalore,Oppo,Android,4.2,25.2,92.1,47,4.6,1159,3.7,4.5,507,Gaming
7610,16,Other,Ahmedabad,Oppo,Android,7.2,42.0,46.2,147,2.3,9796,5.1,3.6,186,Gaming
7611,47,Female,Kolkata,Samsung,Android,5.6,22.4,295.6,91,3.7,5638,4.3,4.7,936,Social Media
7612,22,Female,Pune,OnePlus,Android,9.6,37.4,72.2,163,3.5,7610,4.7,4.6,1292,Gaming
7613,26,Female,Bangalore,OnePlus,Android,4.8,21.4,224.4,67,4.6,4867,5.0,0.8,807,Entertainment
7614,19,Female,Bangalore,Apple,iOS,6.7,49.6,27.8,52,3.1,4339,2.8,4.0,1902,Entertainment
7615,48,Male,Chennai,Apple,iOS,5.0,13.4,51.1,195,5.7,7090,6.2,0.0,1802,Entertainment
7616,34,Other,Pune,Xiaomi,Android,9.4,39.9,133.1,58,4.4,2566,7.6,3.6,802,Entertainment
7617,54,Female,Kolkata,Google Pixel,Android,9.4,47.5,118.3,181,1.1,9972,5.9,2.3,794,Education
7618,22,Other,Delhi,OnePlus,Android,7.8,19.5,123.8,150,1.4,2692,1.3,3.9,1598,Education
7619,35,Other,Lucknow,Realme,Android,5.4,18.6,143.5,113,3.2,5576,4.6,2.4,518,Entertainment
7620,35,Female,Ahmedabad,Samsung,Android,4.6,25.2,253.6,178,3.3,3330,3.3,0.2,1577,Entertainment
7621,51,Other,Kolkata,Oppo,Android,9.4,49.4,215.8,176,3.0,3689,3.5,4.2,121,Work
7622,21,Other,Ahmedabad,Vivo,Android,11.7,40.0,219.8,28,2.1,408,6.5,2.5,1047,Education
7623,45,Female,Bangalore,Samsung,Android,7.0,27.4,232.3,145,2.3,1657,4.0,0.8,1247,Education
7624,29,Female,Chennai,Apple,iOS,7.3,27.4,176.3,105,5.2,9894,1.9,0.5,705,Work
7625,35,Female,Pune,Xiaomi,Android,8.4,46.7,242.5,184,2.8,2423,3.1,2.0,438,Social Media
7626,28,Female,Mumbai,Samsung,Android,4.1,2.0,55.8,111,2.2,7700,2.3,1.7,1923,Education
7627,22,Male,Bangalore,OnePlus,Android,8.4,5.7,128.4,89,3.7,7674,2.4,1.8,1314,Education
7628,15,Other,Hyderabad,Oppo,Android,11.0,36.1,22.2,22,2.4,7484,6.6,0.6,1113,Entertainment
7629,36,Other,Mumbai,Oppo,Android,4.2,36.1,85.0,47,1.9,349,4.8,0.6,1692,Work
7630,44,Male,Chennai,Nokia,Android,5.6,6.9,251.4,153,5.1,6923,3.6,4.2,305,Entertainment
7631,29,Male,Hyderabad,Motorola,Android,7.2,22.3,220.0,45,2.6,4824,4.7,1.9,571,Work
7632,58,Male,Hyderabad,Motorola,Android,9.5,23.7,54.8,183,3.6,5330,3.2,4.9,465,Gaming
7633,51,Female,Hyderabad,Nokia,Android,6.7,13.3,149.3,196,4.1,3136,6.2,3.8,518,Education
7634,34,Other,Lucknow,Oppo,Android,9.5,15.1,189.7,154,2.9,8430,5.2,1.0,1727,Gaming
7635,42,Female,Lucknow,Google Pixel,Android,7.7,31.1,211.9,123,2.9,7844,3.3,4.4,1388,Social Media
7636,38,Female,Delhi,Vivo,Android,7.7,2.0,284.9,102,3.7,4382,2.0,3.7,347,Education
7637,20,Other,Lucknow,Xiaomi,Android,5.1,29.9,222.6,131,1.1,8160,4.1,4.4,219,Social Media
7638,36,Female,Hyderabad,Google Pixel,Android,8.5,22.9,23.0,154,5.6,3193,4.6,2.9,332,Entertainment
7639,53,Male,Kolkata,Vivo,Android,4.1,2.9,10.4,78,3.4,9711,2.2,0.3,844,Education
7640,60,Other,Delhi,Apple,iOS,9.9,11.2,47.1,162,4.7,3882,4.8,3.0,1094,Education
7641,35,Other,Jaipur,Realme,Android,8.5,19.9,65.8,15,4.7,6511,2.2,3.5,1372,Education
7642,23,Female,Chennai,Realme,Android,9.3,27.0,276.1,111,3.1,256,2.7,1.3,584,Gaming
7643,32,Female,Pune,Samsung,Android,1.6,14.8,245.5,198,5.7,6059,6.4,0.6,703,Work
7644,36,Male,Hyderabad,Vivo,Android,7.9,35.1,15.6,191,4.9,4637,4.0,3.4,528,Work
7645,25,Female,Lucknow,Realme,Android,11.6,33.1,97.7,69,3.4,2220,4.7,3.2,1883,Gaming
7646,55,Male,Hyderabad,Nokia,Android,11.9,7.3,183.1,160,5.0,3745,4.9,1.2,275,Work
7647,15,Female,Jaipur,Realme,Android,5.0,29.7,99.8,84,2.8,1287,1.3,4.0,1756,Gaming
7648,44,Male,Pune,Motorola,Android,7.6,43.2,94.6,10,4.5,6653,5.9,2.1,805,Work
7649,48,Female,Ahmedabad,Motorola,Android,11.7,43.2,265.4,179,2.4,6799,0.7,3.5,743,Gaming
7650,27,Other,Mumbai,Motorola,Android,2.2,49.3,278.4,117,5.5,1446,1.9,2.0,1566,Gaming
7651,60,Male,Lucknow,Oppo,Android,1.4,49.4,283.8,81,5.1,898,1.2,0.9,1145,Entertainment
7652,24,Other,Ahmedabad,Oppo,Android,7.7,40.7,43.1,96,2.0,6450,5.3,0.9,185,Gaming
7653,54,Other,Ahmedabad,Google Pixel,Android,6.4,49.6,298.0,89,5.8,4412,1.5,2.9,1010,Education
7654,48,Female,Kolkata,OnePlus,Android,4.2,23.6,298.9,13,5.7,3328,3.0,1.1,251,Work
7655,35,Male,Pune,Xiaomi,Android,3.7,38.0,22.8,193,3.9,4713,6.7,3.1,1258,Gaming
7656,45,Male,Pune,Motorola,Android,8.0,7.1,150.0,125,3.2,410,1.8,3.0,690,Social Media
7657,45,Other,Kolkata,Google Pixel,Android,9.3,24.1,86.4,126,2.5,2891,3.3,2.1,1689,Work
7658,36,Female,Jaipur,Google Pixel,Android,6.5,9.9,16.8,80,4.7,2472,4.8,4.5,1046,Education
7659,24,Male,Mumbai,Motorola,Android,6.0,16.0,175.3,46,5.8,3062,3.6,0.8,310,Social Media
7660,21,Male,Jaipur,Apple,iOS,3.0,24.3,144.8,173,1.3,853,1.0,3.9,558,Gaming
7661,60,Male,Jaipur,Realme,Android,1.3,37.4,30.7,188,2.8,1979,3.7,2.5,1109,Social Media
7662,27,Other,Hyderabad,Vivo,Android,6.8,27.0,187.1,143,1.4,5994,3.4,1.5,1569,Entertainment
7663,56,Female,Lucknow,Nokia,Android,7.0,2.6,107.3,100,2.1,8825,4.0,3.6,358,Entertainment
7664,35,Female,Chennai,Samsung,Android,7.5,35.9,35.9,131,1.7,6891,1.0,1.9,1103,Education
7665,43,Other,Lucknow,Motorola,Android,8.7,37.7,230.4,38,2.3,6283,7.0,1.4,998,Gaming
7666,28,Female,Hyderabad,Xiaomi,Android,10.4,12.4,287.7,98,1.3,8959,7.0,4.8,942,Gaming
7667,45,Female,Chennai,Xiaomi,Android,3.9,44.0,222.4,64,2.5,1999,1.0,1.2,1700,Social Media
7668,39,Male,Jaipur,Motorola,Android,10.5,31.8,193.3,11,5.4,5778,6.0,0.6,727,Education
7669,35,Male,Kolkata,Motorola,Android,4.4,15.3,255.6,17,2.8,3269,1.5,4.2,299,Social Media
7670,16,Male,Pune,Samsung,Android,3.4,15.1,198.3,169,4.2,8887,7.9,3.4,908,Entertainment
7671,26,Other,Chennai,Google Pixel,Android,8.9,36.5,81.2,104,5.1,6558,7.6,2.3,1680,Social Media
7672,25,Female,Pune,Samsung,Android,9.2,48.8,47.7,25,2.6,7800,4.4,0.4,131,Social Media
7673,28,Other,Hyderabad,Google Pixel,Android,3.0,42.1,91.2,148,2.7,3859,1.0,1.8,573,Social Media
7674,46,Female,Chennai,Samsung,Android,6.8,3.7,279.3,22,0.9,6645,7.0,3.0,1661,Social Media
7675,26,Other,Delhi,Apple,iOS,6.3,5.4,245.8,122,4.5,7793,0.9,1.1,972,Gaming
7676,23,Female,Kolkata,Apple,iOS,3.2,15.2,86.4,79,2.3,9766,2.2,3.7,168,Gaming
7677,28,Other,Delhi,OnePlus,Android,6.8,48.0,120.2,163,1.3,1354,5.4,3.2,1480,Education
7678,22,Female,Chennai,Oppo,Android,3.8,25.3,99.3,48,2.9,5628,3.0,4.7,910,Work
7679,21,Male,Pune,Apple,iOS,7.2,17.5,275.0,94,3.2,9406,4.6,1.5,1729,Work
7680,25,Male,Ahmedabad,Google Pixel,Android,1.5,2.3,271.1,88,2.5,8697,3.7,3.4,1089,Work
7681,35,Female,Delhi,Nokia,Android,9.4,27.1,98.6,41,5.1,6507,2.4,2.6,1745,Education
7682,39,Female,Kolkata,Samsung,Android,8.9,33.6,162.7,126,3.7,5471,1.1,2.6,1530,Education
7683,24,Male,Jaipur,OnePlus,Android,6.9,35.0,119.5,172,4.0,4470,3.9,2.3,1335,Entertainment
7684,27,Male,Delhi,Motorola,Android,7.3,21.2,13.2,180,5.3,2293,5.4,0.4,368,Education
7685,15,Male,Hyderabad,Xiaomi,Android,6.1,10.4,234.8,173,3.6,6118,2.6,4.3,849,Social Media
7686,26,Female,Jaipur,Samsung,Android,9.8,40.4,237.8,116,4.3,5088,7.8,2.1,1196,Gaming
7687,33,Female,Kolkata,Oppo,Android,8.6,38.5,261.0,195,0.7,3946,0.7,4.2,1725,Work
7688,41,Female,Ahmedabad,Realme,Android,2.1,12.6,204.0,159,3.2,773,2.2,1.7,1780,Education
7689,33,Female,Bangalore,Oppo,Android,7.1,7.9,231.1,77,4.8,870,1.1,2.5,1639,Entertainment
7690,48,Female,Jaipur,Realme,Android,9.4,45.8,289.0,72,1.2,6167,7.2,1.6,303,Social Media
7691,56,Male,Mumbai,Realme,Android,4.7,45.2,176.9,97,2.2,2008,3.5,3.7,1430,Work
7692,16,Female,Chennai,Vivo,Android,8.3,19.5,244.7,150,5.3,9003,2.2,2.6,175,Gaming
7693,49,Male,Mumbai,Samsung,Android,6.2,26.6,193.8,43,3.9,9529,1.2,3.2,510,Work
7694,25,Other,Bangalore,Motorola,Android,1.9,32.4,228.2,81,5.8,1356,2.5,1.6,538,Education
7695,42,Female,Chennai,Realme,Android,2.8,1.9,101.0,101,4.5,1831,7.9,4.7,1668,Entertainment
7696,34,Other,Jaipur,Motorola,Android,2.6,46.3,176.9,193,4.8,8442,4.8,4.9,1136,Gaming
7697,56,Male,Ahmedabad,Realme,Android,6.4,2.5,147.6,198,3.8,4888,3.6,3.6,764,Entertainment
7698,52,Other,Kolkata,Nokia,Android,11.3,14.3,127.9,167,2.9,6553,7.7,1.0,1724,Education
7699,27,Other,Jaipur,Apple,iOS,7.4,41.6,193.1,190,5.3,7823,4.0,0.5,789,Entertainment
7700,54,Female,Hyderabad,Nokia,Android,9.2,7.9,215.5,62,1.5,6916,3.4,3.4,1506,Entertainment
7701,50,Male,Ahmedabad,Xiaomi,Android,9.1,10.9,212.8,159,4.7,562,4.3,1.2,546,Gaming
7702,56,Female,Pune,Xiaomi,Android,10.9,22.8,298.3,110,4.2,6330,4.0,3.9,1702,Gaming
7703,39,Male,Lucknow,Vivo,Android,8.2,2.8,196.3,113,1.8,9915,2.9,0.4,163,Social Media
7704,22,Male,Ahmedabad,OnePlus,Android,8.0,1.1,29.1,28,1.7,3785,4.0,1.9,1422,Social Media
7705,53,Male,Jaipur,OnePlus,Android,7.1,37.4,77.2,124,2.6,3092,1.4,4.6,1974,Education
7706,53,Female,Chennai,OnePlus,Android,5.6,11.3,170.8,102,4.5,5540,4.3,4.4,1499,Social Media
7707,53,Other,Jaipur,Vivo,Android,7.9,14.3,175.7,101,3.7,9178,1.0,4.5,1390,Social Media
7708,59,Female,Mumbai,Google Pixel,Android,4.8,15.3,51.2,12,2.8,2482,7.3,3.7,1995,Work
7709,32,Male,Mumbai,Oppo,Android,5.9,31.9,85.9,153,2.9,4482,5.2,2.6,1419,Work
7710,15,Male,Delhi,Vivo,Android,3.6,37.3,299.1,118,2.3,1489,7.5,2.3,770,Entertainment
7711,58,Female,Mumbai,Google Pixel,Android,6.8,46.8,78.9,75,3.5,1073,4.6,2.5,735,Gaming
7712,31,Female,Jaipur,OnePlus,Android,4.1,26.2,192.1,156,3.7,8753,6.6,0.1,1897,Social Media
7713,54,Other,Jaipur,Apple,iOS,1.2,11.0,7.8,48,2.5,3430,2.1,3.0,1793,Education
7714,51,Female,Kolkata,Apple,iOS,7.4,45.6,65.6,162,1.3,7008,1.5,2.0,1579,Social Media
7715,18,Other,Hyderabad,Realme,Android,11.7,36.4,257.7,18,0.8,4100,3.5,3.3,988,Social Media
7716,27,Female,Jaipur,Motorola,Android,9.1,22.7,7.9,131,5.6,9694,4.2,1.8,1822,Work
7717,51,Male,Delhi,Motorola,Android,8.0,35.8,54.7,188,4.0,987,2.3,3.4,1241,Work
7718,39,Female,Hyderabad,Realme,Android,2.3,16.1,296.5,13,2.9,9651,6.5,4.0,1203,Education
7719,60,Female,Bangalore,Google Pixel,Android,3.4,47.4,296.8,68,2.1,5438,4.1,4.0,351,Education
7720,28,Male,Hyderabad,Apple,iOS,7.0,40.2,69.6,81,5.1,7388,1.8,0.8,1141,Social Media
7721,26,Other,Ahmedabad,Motorola,Android,11.0,18.5,157.2,17,2.8,1210,3.2,1.0,1559,Gaming
7722,50,Female,Jaipur,Xiaomi,Android,8.0,15.4,210.3,10,4.6,5553,3.1,4.1,1183,Entertainment
7723,48,Female,Kolkata,Xiaomi,Android,10.6,38.7,11.7,61,5.8,2352,2.6,1.2,1140,Social Media
7724,55,Other,Chennai,Vivo,Android,6.9,42.7,66.3,197,2.0,8290,6.4,4.3,438,Education
7725,33,Female,Chennai,Xiaomi,Android,9.4,1.2,231.3,175,2.9,6905,1.0,1.8,423,Entertainment
7726,44,Male,Lucknow,Realme,Android,6.7,40.8,288.6,50,3.5,5854,4.3,4.4,647,Entertainment
